,name,artist,id,duration,popularity,features,timestamp,created_at,genres
14,'Missing Peace','JJ Heller',5fTJGZ6k0zokfh5KLfe0sm,238733,52,"{""danceability"": 0.572, ""energy"": 0.317, ""key"": 0, ""loudness"": -9.108, ""mode"": 1, ""speechiness"": 0.0241, ""acousticness"": 0.705, ""instrumentalness"": 0.00385, ""liveness"": 0.528, ""valence"": 0.38, ""tempo"": 78.009, ""type"": ""audio_features"", ""id"": ""5fTJGZ6k0zokfh5KLfe0sm"", ""uri"": ""spotify:track:5fTJGZ6k0zokfh5KLfe0sm"", ""track_href"": ""https://api.spotify.com/v1/tracks/5fTJGZ6k0zokfh5KLfe0sm"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5fTJGZ6k0zokfh5KLfe0sm"", ""duration_ms"": 238733, ""time_signature"": 4}",1663386227,1663418921,
13,'Lucky','Jason Mraz',0IktbUcnAGrvD03AWnz3Q8,189613,73,"{""danceability"": 0.625, ""energy"": 0.414, ""key"": 0, ""loudness"": -8.7, ""mode"": 1, ""speechiness"": 0.0369, ""acousticness"": 0.294, ""instrumentalness"": 0, ""liveness"": 0.151, ""valence"": 0.669, ""tempo"": 130.088, ""type"": ""audio_features"", ""id"": ""0IktbUcnAGrvD03AWnz3Q8"", ""uri"": ""spotify:track:0IktbUcnAGrvD03AWnz3Q8"", ""track_href"": ""https://api.spotify.com/v1/tracks/0IktbUcnAGrvD03AWnz3Q8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0IktbUcnAGrvD03AWnz3Q8"", ""duration_ms"": 189613, ""time_signature"": 4}",1663386418,1663418921,
12,'Could I Love You Any More (feat. Jason Mraz)','Reneé Dominique',6TbDpqKCksZNJjriFhPum8,189500,60,"{""danceability"": 0.288, ""energy"": 0.371, ""key"": 11, ""loudness"": -8.001, ""mode"": 1, ""speechiness"": 0.0386, ""acousticness"": 0.666, ""instrumentalness"": 0, ""liveness"": 0.129, ""valence"": 0.197, ""tempo"": 52.572, ""type"": ""audio_features"", ""id"": ""6TbDpqKCksZNJjriFhPum8"", ""uri"": ""spotify:track:6TbDpqKCksZNJjriFhPum8"", ""track_href"": ""https://api.spotify.com/v1/tracks/6TbDpqKCksZNJjriFhPum8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6TbDpqKCksZNJjriFhPum8"", ""duration_ms"": 189500, ""time_signature"": 4}",1663386608,1663418920,
11,'Break My Heart Again','FINNEAS',2is19a6HY7ZdWP654IMhEE,238012,64,"{""danceability"": 0.402, ""energy"": 0.151, ""key"": 4, ""loudness"": -14.227, ""mode"": 0, ""speechiness"": 0.0395, ""acousticness"": 0.907, ""instrumentalness"": 0, ""liveness"": 0.0941, ""valence"": 0.483, ""tempo"": 144.293, ""type"": ""audio_features"", ""id"": ""2is19a6HY7ZdWP654IMhEE"", ""uri"": ""spotify:track:2is19a6HY7ZdWP654IMhEE"", ""track_href"": ""https://api.spotify.com/v1/tracks/2is19a6HY7ZdWP654IMhEE"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2is19a6HY7ZdWP654IMhEE"", ""duration_ms"": 238013, ""time_signature"": 4}",1663386846,1663418920,
10,'Older','Conor Matthews',0BCUve4b3KySD9Sk8CMZ2i,200823,63,"{""danceability"": 0.548, ""energy"": 0.654, ""key"": 4, ""loudness"": -4.599, ""mode"": 1, ""speechiness"": 0.0313, ""acousticness"": 0.113, ""instrumentalness"": 0, ""liveness"": 0.241, ""valence"": 0.317, ""tempo"": 85.023, ""type"": ""audio_features"", ""id"": ""0BCUve4b3KySD9Sk8CMZ2i"", ""uri"": ""spotify:track:0BCUve4b3KySD9Sk8CMZ2i"", ""track_href"": ""https://api.spotify.com/v1/tracks/0BCUve4b3KySD9Sk8CMZ2i"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0BCUve4b3KySD9Sk8CMZ2i"", ""duration_ms"": 200824, ""time_signature"": 4}",1663387047,1663418920,
9,'Homesick','Dua Lipa',5E5MqaS6eOsbaJibl3YeMZ,230480,66,"{""danceability"": 0.426, ""energy"": 0.224, ""key"": 6, ""loudness"": -8.683, ""mode"": 1, ""speechiness"": 0.0391, ""acousticness"": 0.948, ""instrumentalness"": 0, ""liveness"": 0.112, ""valence"": 0.399, ""tempo"": 85.728, ""type"": ""audio_features"", ""id"": ""5E5MqaS6eOsbaJibl3YeMZ"", ""uri"": ""spotify:track:5E5MqaS6eOsbaJibl3YeMZ"", ""track_href"": ""https://api.spotify.com/v1/tracks/5E5MqaS6eOsbaJibl3YeMZ"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5E5MqaS6eOsbaJibl3YeMZ"", ""duration_ms"": 230480, ""time_signature"": 5}",1663387279,1663418919,
8,'Surrender','Natalie Taylor',0ecC8p17cDNlxHXkuYqeR6,183103,74,"{""danceability"": 0.39, ""energy"": 0.448, ""key"": 5, ""loudness"": -8.57, ""mode"": 0, ""speechiness"": 0.0276, ""acousticness"": 0.8, ""instrumentalness"": 0.182, ""liveness"": 0.107, ""valence"": 0.077, ""tempo"": 144.89, ""type"": ""audio_features"", ""id"": ""0ecC8p17cDNlxHXkuYqeR6"", ""uri"": ""spotify:track:0ecC8p17cDNlxHXkuYqeR6"", ""track_href"": ""https://api.spotify.com/v1/tracks/0ecC8p17cDNlxHXkuYqeR6"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0ecC8p17cDNlxHXkuYqeR6"", ""duration_ms"": 183103, ""time_signature"": 5}",1663387462,1663418919,
7,'No Matter What','Calum Scott',1LxlsAn1gECKoqLtOslshm,236525,52,"{""danceability"": 0.508, ""energy"": 0.29, ""key"": 10, ""loudness"": -7.846, ""mode"": 1, ""speechiness"": 0.0298, ""acousticness"": 0.901, ""instrumentalness"": 0, ""liveness"": 0.105, ""valence"": 0.287, ""tempo"": 135.114, ""type"": ""audio_features"", ""id"": ""1LxlsAn1gECKoqLtOslshm"", ""uri"": ""spotify:track:1LxlsAn1gECKoqLtOslshm"", ""track_href"": ""https://api.spotify.com/v1/tracks/1LxlsAn1gECKoqLtOslshm"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1LxlsAn1gECKoqLtOslshm"", ""duration_ms"": 236525, ""time_signature"": 4}",1663387699,1663418919,
6,'Breathe','James Arthur',5hrbuCjGxws7txUEr8XDgb,199066,55,"{""danceability"": 0.74, ""energy"": 0.452, ""key"": 5, ""loudness"": -8.828, ""mode"": 1, ""speechiness"": 0.0653, ""acousticness"": 0.672, ""instrumentalness"": 0, ""liveness"": 0.118, ""valence"": 0.637, ""tempo"": 115.063, ""type"": ""audio_features"", ""id"": ""5hrbuCjGxws7txUEr8XDgb"", ""uri"": ""spotify:track:5hrbuCjGxws7txUEr8XDgb"", ""track_href"": ""https://api.spotify.com/v1/tracks/5hrbuCjGxws7txUEr8XDgb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5hrbuCjGxws7txUEr8XDgb"", ""duration_ms"": 199067, ""time_signature"": 4}",1663387898,1663418918,
5,'Take Me to Your Heart','Michael Learns To Rock',7rdtBpPpe4knfd7aD98h9X,240640,61,"{""danceability"": 0.65, ""energy"": 0.438, ""key"": 3, ""loudness"": -10.358, ""mode"": 0, ""speechiness"": 0.027, ""acousticness"": 0.236, ""instrumentalness"": 1.65e-06, ""liveness"": 0.0979, ""valence"": 0.393, ""tempo"": 122.009, ""type"": ""audio_features"", ""id"": ""7rdtBpPpe4knfd7aD98h9X"", ""uri"": ""spotify:track:7rdtBpPpe4knfd7aD98h9X"", ""track_href"": ""https://api.spotify.com/v1/tracks/7rdtBpPpe4knfd7aD98h9X"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7rdtBpPpe4knfd7aD98h9X"", ""duration_ms"": 240640, ""time_signature"": 4}",1663388140,1663418918,
4,'Julia','Lauv',4Gyo5XZzmZawnpqaRRedKu,218000,57,"{""danceability"": 0.458, ""energy"": 0.13, ""key"": 11, ""loudness"": -14.575, ""mode"": 1, ""speechiness"": 0.0805, ""acousticness"": 0.907, ""instrumentalness"": 0, ""liveness"": 0.164, ""valence"": 0.333, ""tempo"": 162.311, ""type"": ""audio_features"", ""id"": ""4Gyo5XZzmZawnpqaRRedKu"", ""uri"": ""spotify:track:4Gyo5XZzmZawnpqaRRedKu"", ""track_href"": ""https://api.spotify.com/v1/tracks/4Gyo5XZzmZawnpqaRRedKu"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4Gyo5XZzmZawnpqaRRedKu"", ""duration_ms"": 218000, ""time_signature"": 3}",1663388358,1663418918,
3,'Lost Stars','Adam Levine',1Duym1lVQurgKHHSqpOWhY,267786,63,"{""danceability"": 0.494, ""energy"": 0.582, ""key"": 0, ""loudness"": -4.769, ""mode"": 1, ""speechiness"": 0.0266, ""acousticness"": 0.102, ""instrumentalness"": 0, ""liveness"": 0.0797, ""valence"": 0.416, ""tempo"": 82.025, ""type"": ""audio_features"", ""id"": ""1Duym1lVQurgKHHSqpOWhY"", ""uri"": ""spotify:track:1Duym1lVQurgKHHSqpOWhY"", ""track_href"": ""https://api.spotify.com/v1/tracks/1Duym1lVQurgKHHSqpOWhY"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1Duym1lVQurgKHHSqpOWhY"", ""duration_ms"": 267787, ""time_signature"": 4}",1663388626,1663418917,
2,'Hello My Love','Westlife',4EtIza2cKMmR2XP7idebXG,214211,55,"{""danceability"": 0.679, ""energy"": 0.717, ""key"": 0, ""loudness"": -4.548, ""mode"": 1, ""speechiness"": 0.0384, ""acousticness"": 0.0971, ""instrumentalness"": 0, ""liveness"": 0.124, ""valence"": 0.255, ""tempo"": 121.96, ""type"": ""audio_features"", ""id"": ""4EtIza2cKMmR2XP7idebXG"", ""uri"": ""spotify:track:4EtIza2cKMmR2XP7idebXG"", ""track_href"": ""https://api.spotify.com/v1/tracks/4EtIza2cKMmR2XP7idebXG"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4EtIza2cKMmR2XP7idebXG"", ""duration_ms"": 214212, ""time_signature"": 4}",1663388841,1663418917,
1,'New Light','John Mayer',4T6FWA703h6H7zk1FoSARw,217426,76,"{""danceability"": 0.826, ""energy"": 0.694, ""key"": 7, ""loudness"": -7.862, ""mode"": 1, ""speechiness"": 0.0315, ""acousticness"": 0.316, ""instrumentalness"": 0.0285, ""liveness"": 0.074, ""valence"": 0.852, ""tempo"": 123.932, ""type"": ""audio_features"", ""id"": ""4T6FWA703h6H7zk1FoSARw"", ""uri"": ""spotify:track:4T6FWA703h6H7zk1FoSARw"", ""track_href"": ""https://api.spotify.com/v1/tracks/4T6FWA703h6H7zk1FoSARw"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4T6FWA703h6H7zk1FoSARw"", ""duration_ms"": 217427, ""time_signature"": 4}",1663389059,1663418917,
0,'Empty Space','James Arthur',1uru26I2JKd2mQZt0MDCUe,214226,62,"{""danceability"": 0.404, ""energy"": 0.531, ""key"": 1, ""loudness"": -4.328, ""mode"": 1, ""speechiness"": 0.103, ""acousticness"": 0.215, ""instrumentalness"": 0, ""liveness"": 0.0521, ""valence"": 0.321, ""tempo"": 164.848, ""type"": ""audio_features"", ""id"": ""1uru26I2JKd2mQZt0MDCUe"", ""uri"": ""spotify:track:1uru26I2JKd2mQZt0MDCUe"", ""track_href"": ""https://api.spotify.com/v1/tracks/1uru26I2JKd2mQZt0MDCUe"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1uru26I2JKd2mQZt0MDCUe"", ""duration_ms"": 214227, ""time_signature"": 4}",1663389273,1663418916,
1,'The One That Got Away - Acoustic','Katy Perry',5jx8tCxiO0uIbo2uNia23K,259040,67,"{""danceability"": 0.714, ""energy"": 0.434, ""key"": 4, ""loudness"": -11.542, ""mode"": 1, ""speechiness"": 0.0396, ""acousticness"": 0.697, ""instrumentalness"": 0, ""liveness"": 0.0919, ""valence"": 0.352, ""tempo"": 123.942, ""type"": ""audio_features"", ""id"": ""5jx8tCxiO0uIbo2uNia23K"", ""uri"": ""spotify:track:5jx8tCxiO0uIbo2uNia23K"", ""track_href"": ""https://api.spotify.com/v1/tracks/5jx8tCxiO0uIbo2uNia23K"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5jx8tCxiO0uIbo2uNia23K"", ""duration_ms"": 259040, ""time_signature"": 4}",1663395105,1663424606,
0,'Kings & Queens','Ava Max',7a53HqqArd4b9NF4XAmlbI,162398,81,"{""danceability"": 0.637, ""energy"": 0.69, ""key"": 1, ""loudness"": -4.057, ""mode"": 0, ""speechiness"": 0.0405, ""acousticness"": 0.00786, ""instrumentalness"": 0, ""liveness"": 0.124, ""valence"": 0.457, ""tempo"": 129.857, ""type"": ""audio_features"", ""id"": ""7a53HqqArd4b9NF4XAmlbI"", ""uri"": ""spotify:track:7a53HqqArd4b9NF4XAmlbI"", ""track_href"": ""https://api.spotify.com/v1/tracks/7a53HqqArd4b9NF4XAmlbI"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7a53HqqArd4b9NF4XAmlbI"", ""duration_ms"": 162399, ""time_signature"": 4}",1663395238,1663424606,
49,'Fight Song','Rachel Platten',37f4ITSlgPX81ad2EvmVQr,204013,77,"{""danceability"": 0.564, ""energy"": 0.714, ""key"": 7, ""loudness"": -4.987, ""mode"": 1, ""speechiness"": 0.129, ""acousticness"": 0.0549, ""instrumentalness"": 0, ""liveness"": 0.155, ""valence"": 0.33, ""tempo"": 175.924, ""type"": ""audio_features"", ""id"": ""37f4ITSlgPX81ad2EvmVQr"", ""uri"": ""spotify:track:37f4ITSlgPX81ad2EvmVQr"", ""track_href"": ""https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr"", ""duration_ms"": 204013, ""time_signature"": 4}",1663462232,1663586670,
48,'High','The Chainsmokers',09AvsbivV1FQBRAEBJh7UL,175163,73,"{""danceability"": 0.601, ""energy"": 0.787, ""key"": 0, ""loudness"": -6.178, ""mode"": 1, ""speechiness"": 0.031, ""acousticness"": 0.0492, ""instrumentalness"": 0, ""liveness"": 0.142, ""valence"": 0.525, ""tempo"": 134.981, ""type"": ""audio_features"", ""id"": ""09AvsbivV1FQBRAEBJh7UL"", ""uri"": ""spotify:track:09AvsbivV1FQBRAEBJh7UL"", ""track_href"": ""https://api.spotify.com/v1/tracks/09AvsbivV1FQBRAEBJh7UL"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/09AvsbivV1FQBRAEBJh7UL"", ""duration_ms"": 175163, ""time_signature"": 4}",1663462409,1663586670,
47,'Watermelon Sugar','Harry Styles',6UelLqGlWMcVH1E5c4H7lY,174000,89,"{""danceability"": 0.548, ""energy"": 0.816, ""key"": 0, ""loudness"": -4.209, ""mode"": 1, ""speechiness"": 0.0465, ""acousticness"": 0.122, ""instrumentalness"": 0, ""liveness"": 0.335, ""valence"": 0.557, ""tempo"": 95.39, ""type"": ""audio_features"", ""id"": ""6UelLqGlWMcVH1E5c4H7lY"", ""uri"": ""spotify:track:6UelLqGlWMcVH1E5c4H7lY"", ""track_href"": ""https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY"", ""duration_ms"": 174000, ""time_signature"": 4}",1663462584,1663586669,
46,'As It Was','Harry Styles',4Dvkj6JhhA12EX05fT7y2e,167303,93,"{""danceability"": 0.52, ""energy"": 0.731, ""key"": 6, ""loudness"": -5.338, ""mode"": 0, ""speechiness"": 0.0557, ""acousticness"": 0.342, ""instrumentalness"": 0.00101, ""liveness"": 0.311, ""valence"": 0.662, ""tempo"": 173.93, ""type"": ""audio_features"", ""id"": ""4Dvkj6JhhA12EX05fT7y2e"", ""uri"": ""spotify:track:4Dvkj6JhhA12EX05fT7y2e"", ""track_href"": ""https://api.spotify.com/v1/tracks/4Dvkj6JhhA12EX05fT7y2e"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4Dvkj6JhhA12EX05fT7y2e"", ""duration_ms"": 167303, ""time_signature"": 4}",1663462751,1663586669,
45,'Run','OneRepublic',6KL88T4Ma4ABXqzgUoEwkd,168259,76,"{""danceability"": 0.682, ""energy"": 0.72, ""key"": 11, ""loudness"": -8.176, ""mode"": 0, ""speechiness"": 0.0382, ""acousticness"": 0.321, ""instrumentalness"": 0, ""liveness"": 0.205, ""valence"": 0.649, ""tempo"": 116.988, ""type"": ""audio_features"", ""id"": ""6KL88T4Ma4ABXqzgUoEwkd"", ""uri"": ""spotify:track:6KL88T4Ma4ABXqzgUoEwkd"", ""track_href"": ""https://api.spotify.com/v1/tracks/6KL88T4Ma4ABXqzgUoEwkd"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6KL88T4Ma4ABXqzgUoEwkd"", ""duration_ms"": 168260, ""time_signature"": 4}",1663462920,1663586669,
44,'deja vu','Olivia Rodrigo',6HU7h9RYOaPRFeh0R3UeAr,215506,88,"{""danceability"": 0.442, ""energy"": 0.612, ""key"": 2, ""loudness"": -7.222, ""mode"": 1, ""speechiness"": 0.112, ""acousticness"": 0.584, ""instrumentalness"": 5.7e-06, ""liveness"": 0.37, ""valence"": 0.178, ""tempo"": 180.917, ""type"": ""audio_features"", ""id"": ""6HU7h9RYOaPRFeh0R3UeAr"", ""uri"": ""spotify:track:6HU7h9RYOaPRFeh0R3UeAr"", ""track_href"": ""https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr"", ""duration_ms"": 215507, ""time_signature"": 4}",1663463137,1663586668,
43,'Our Song','Anne-Marie',3fGW43fnu3OHEw6ohTC2Bw,163733,70,"{""danceability"": 0.572, ""energy"": 0.759, ""key"": 2, ""loudness"": -4.312, ""mode"": 1, ""speechiness"": 0.0506, ""acousticness"": 0.127, ""instrumentalness"": 0, ""liveness"": 0.224, ""valence"": 0.519, ""tempo"": 80.95, ""type"": ""audio_features"", ""id"": ""3fGW43fnu3OHEw6ohTC2Bw"", ""uri"": ""spotify:track:3fGW43fnu3OHEw6ohTC2Bw"", ""track_href"": ""https://api.spotify.com/v1/tracks/3fGW43fnu3OHEw6ohTC2Bw"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3fGW43fnu3OHEw6ohTC2Bw"", ""duration_ms"": 163733, ""time_signature"": 4}",1663463301,1663586668,
42,'Unconditionally','Katy Perry',009ImBOrIUlWgla8U05RAC,228878,77,"{""danceability"": 0.432, ""energy"": 0.725, ""key"": 7, ""loudness"": -4.862, ""mode"": 1, ""speechiness"": 0.0431, ""acousticness"": 0.00273, ""instrumentalness"": 0, ""liveness"": 0.208, ""valence"": 0.353, ""tempo"": 128.902, ""type"": ""audio_features"", ""id"": ""009ImBOrIUlWgla8U05RAC"", ""uri"": ""spotify:track:009ImBOrIUlWgla8U05RAC"", ""track_href"": ""https://api.spotify.com/v1/tracks/009ImBOrIUlWgla8U05RAC"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/009ImBOrIUlWgla8U05RAC"", ""duration_ms"": 228879, ""time_signature"": 4}",1663463355,1663586668,
41,'Unconditionally','Katy Perry',009ImBOrIUlWgla8U05RAC,228878,77,"{""danceability"": 0.432, ""energy"": 0.725, ""key"": 7, ""loudness"": -4.862, ""mode"": 1, ""speechiness"": 0.0431, ""acousticness"": 0.00273, ""instrumentalness"": 0, ""liveness"": 0.208, ""valence"": 0.353, ""tempo"": 128.902, ""type"": ""audio_features"", ""id"": ""009ImBOrIUlWgla8U05RAC"", ""uri"": ""spotify:track:009ImBOrIUlWgla8U05RAC"", ""track_href"": ""https://api.spotify.com/v1/tracks/009ImBOrIUlWgla8U05RAC"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/009ImBOrIUlWgla8U05RAC"", ""duration_ms"": 228879, ""time_signature"": 4}",1663464753,1663586667,
40,'Rewrite The Stars (with James Arthur & Anne-Marie)','James Arthur',6mQLN3zRtAp6ovjusyYKrV,218293,74,"{""danceability"": 0.67, ""energy"": 0.743, ""key"": 10, ""loudness"": -4.993, ""mode"": 1, ""speechiness"": 0.0393, ""acousticness"": 0.237, ""instrumentalness"": 0, ""liveness"": 0.465, ""valence"": 0.571, ""tempo"": 125.944, ""type"": ""audio_features"", ""id"": ""6mQLN3zRtAp6ovjusyYKrV"", ""uri"": ""spotify:track:6mQLN3zRtAp6ovjusyYKrV"", ""track_href"": ""https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV"", ""duration_ms"": 218293, ""time_signature"": 4}",1663464972,1663586667,
39,'Be Kind (with Halsey)','Marshmello',3Z8FwOEN59mRMxDCtb8N0A,172761,77,"{""danceability"": 0.63, ""energy"": 0.633, ""key"": 4, ""loudness"": -7.088, ""mode"": 1, ""speechiness"": 0.0457, ""acousticness"": 0.00776, ""instrumentalness"": 0, ""liveness"": 0.0541, ""valence"": 0.452, ""tempo"": 93.995, ""type"": ""audio_features"", ""id"": ""3Z8FwOEN59mRMxDCtb8N0A"", ""uri"": ""spotify:track:3Z8FwOEN59mRMxDCtb8N0A"", ""track_href"": ""https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A"", ""duration_ms"": 172762, ""time_signature"": 4}",1663465146,1663586667,
38,'What Other People Say','Sam Fischer',2h9TDNEXRhcDIV3fsoEVq9,194890,70,"{""danceability"": 0.652, ""energy"": 0.472, ""key"": 7, ""loudness"": -8.084, ""mode"": 1, ""speechiness"": 0.0399, ""acousticness"": 0.158, ""instrumentalness"": 0, ""liveness"": 0.121, ""valence"": 0.24, ""tempo"": 126.904, ""type"": ""audio_features"", ""id"": ""2h9TDNEXRhcDIV3fsoEVq9"", ""uri"": ""spotify:track:2h9TDNEXRhcDIV3fsoEVq9"", ""track_href"": ""https://api.spotify.com/v1/tracks/2h9TDNEXRhcDIV3fsoEVq9"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2h9TDNEXRhcDIV3fsoEVq9"", ""duration_ms"": 194890, ""time_signature"": 4}",1663465341,1663586666,
37,'Night Changes','One Direction',5O2P9iiztwhomNh8xkR9lJ,226600,87,"{""danceability"": 0.672, ""energy"": 0.52, ""key"": 8, ""loudness"": -7.747, ""mode"": 1, ""speechiness"": 0.0353, ""acousticness"": 0.859, ""instrumentalness"": 0, ""liveness"": 0.115, ""valence"": 0.37, ""tempo"": 120.001, ""type"": ""audio_features"", ""id"": ""5O2P9iiztwhomNh8xkR9lJ"", ""uri"": ""spotify:track:5O2P9iiztwhomNh8xkR9lJ"", ""track_href"": ""https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ"", ""duration_ms"": 226600, ""time_signature"": 4}",1663465568,1663586666,
36,'Someday','OneRepublic',6aDsgHPZsMztSbZernzlF8,187888,76,"{""danceability"": 0.576, ""energy"": 0.679, ""key"": 0, ""loudness"": -7.237, ""mode"": 1, ""speechiness"": 0.034, ""acousticness"": 0.0311, ""instrumentalness"": 0, ""liveness"": 0.323, ""valence"": 0.213, ""tempo"": 121.005, ""type"": ""audio_features"", ""id"": ""6aDsgHPZsMztSbZernzlF8"", ""uri"": ""spotify:track:6aDsgHPZsMztSbZernzlF8"", ""track_href"": ""https://api.spotify.com/v1/tracks/6aDsgHPZsMztSbZernzlF8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6aDsgHPZsMztSbZernzlF8"", ""duration_ms"": 187889, ""time_signature"": 4}",1663465761,1663586666,
35,'Fallin’ (Adrenaline)','Why Don't We',6nfqlFOMiWthaOEa53uU0v,216504,66,"{""danceability"": 0.606, ""energy"": 0.9, ""key"": 0, ""loudness"": -4.504, ""mode"": 1, ""speechiness"": 0.119, ""acousticness"": 0.0101, ""instrumentalness"": 0, ""liveness"": 0.075, ""valence"": 0.233, ""tempo"": 133.963, ""type"": ""audio_features"", ""id"": ""6nfqlFOMiWthaOEa53uU0v"", ""uri"": ""spotify:track:6nfqlFOMiWthaOEa53uU0v"", ""track_href"": ""https://api.spotify.com/v1/tracks/6nfqlFOMiWthaOEa53uU0v"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6nfqlFOMiWthaOEa53uU0v"", ""duration_ms"": 216504, ""time_signature"": 4}",1663466006,1663586665,
34,'That's Hilarious','Charlie Puth',1jIMjbzcGCcCQn5iMu9CUc,144933,78,"{""danceability"": 0.714, ""energy"": 0.442, ""key"": 6, ""loudness"": -5.909, ""mode"": 1, ""speechiness"": 0.0605, ""acousticness"": 0.742, ""instrumentalness"": 0, ""liveness"": 0.114, ""valence"": 0.546, ""tempo"": 108.039, ""type"": ""audio_features"", ""id"": ""1jIMjbzcGCcCQn5iMu9CUc"", ""uri"": ""spotify:track:1jIMjbzcGCcCQn5iMu9CUc"", ""track_href"": ""https://api.spotify.com/v1/tracks/1jIMjbzcGCcCQn5iMu9CUc"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1jIMjbzcGCcCQn5iMu9CUc"", ""duration_ms"": 146855, ""time_signature"": 4}",1663466151,1663586665,
33,'Title','Meghan Trainor',0k5hoseEJnCAbpRh38dNoI,174733,73,"{""danceability"": 0.779, ""energy"": 0.754, ""key"": 5, ""loudness"": -4.358, ""mode"": 1, ""speechiness"": 0.0966, ""acousticness"": 0.343, ""instrumentalness"": 2.6e-06, ""liveness"": 0.0965, ""valence"": 0.883, ""tempo"": 89.998, ""type"": ""audio_features"", ""id"": ""0k5hoseEJnCAbpRh38dNoI"", ""uri"": ""spotify:track:0k5hoseEJnCAbpRh38dNoI"", ""track_href"": ""https://api.spotify.com/v1/tracks/0k5hoseEJnCAbpRh38dNoI"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0k5hoseEJnCAbpRh38dNoI"", ""duration_ms"": 174733, ""time_signature"": 4}",1663466326,1663586665,
